topicId,rank,docId,filename
8,100,2436,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186452.txt
8,101,729,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184329.txt
8,102,2570,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186646.txt
8,103,816,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185118.txt
8,104,204,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184851.txt
8,105,728,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185037.txt
8,106,2370,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185833.txt
8,107,2799,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186124.txt
8,108,82,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186658.txt
8,109,1317,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185269.txt
8,110,2759,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184530.txt
8,111,387,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186058.txt
8,112,1437,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186165.txt
8,113,1822,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186195.txt
8,114,1179,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185718.txt
8,115,2658,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185038.txt
8,116,159,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186513.txt
8,117,2041,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186437.txt
8,118,1633,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185306.txt
8,119,783,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184831.txt
8,120,1298,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184349.txt
8,121,2659,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184326.txt
8,122,1177,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186205.txt
8,123,1164,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185283.txt
8,124,1332,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186038.txt
8,125,2553,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186444.txt
8,126,2206,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186839.txt
8,127,1857,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184557.txt
8,128,2137,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184424.txt
8,129,1479,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186207.txt
8,130,1357,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185733.txt
8,131,2746,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186469.txt
8,132,2240,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186346.txt
8,133,1642,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186141.txt
8,134,1230,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184957.txt
8,135,1749,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184344.txt
8,136,2235,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184223.txt
8,137,1031,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186610.txt
8,138,1968,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185881.txt
8,139,2052,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185102.txt
8,140,1997,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184962.txt
8,141,1559,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186578.txt
8,142,640,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184506.txt
8,143,1709,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184178.txt
8,144,3019,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184526.txt
8,145,1564,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185924.txt
8,146,2027,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186609.txt
8,147,2299,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186018.txt
8,148,3064,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184863.txt
8,149,121,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187037.txt
8,150,2693,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186079.txt
8,151,1757,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187117.txt
8,152,524,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185626.txt
8,153,2264,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184343.txt
8,154,2463,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184325.txt
8,155,2327,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184324.txt
8,156,1817,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184966.txt
8,157,343,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185031.txt
8,158,2460,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185749.txt
8,159,2629,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186323.txt
8,160,1800,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185462.txt
8,161,457,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185814.txt
8,162,2633,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185158.txt
8,163,1424,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184969.txt
8,164,1848,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186368.txt
8,165,1651,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185104.txt
8,166,2716,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185014.txt
8,167,1670,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186425.txt
8,168,736,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185023.txt
8,169,217,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186277.txt
8,170,1419,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184798.txt
8,171,1302,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185282.txt
8,172,1608,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186168.txt
8,173,245,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186465.txt
8,174,2821,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184257.txt
8,175,2337,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184318.txt
8,176,681,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186106.txt
8,177,2648,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186519.txt
8,178,2234,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186434.txt
8,179,1686,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186545.txt
8,180,983,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185286.txt
8,181,923,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185045.txt
8,182,1238,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184942.txt
8,183,866,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184788.txt
8,184,1554,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186222.txt
8,185,1465,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186367.txt
8,186,664,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186846.txt
8,187,2791,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186681.txt
8,188,2673,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186082.txt
8,189,211,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184312.txt
8,190,2014,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186812.txt
8,191,1569,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185930.txt
8,192,2476,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185211.txt
8,193,2317,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185576.txt
8,194,2005,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186185.txt
8,195,1324,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185255.txt
8,196,2769,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187213.txt
8,197,1221,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184764.txt
8,198,3080,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184678.txt
8,199,2196,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184949.txt
8,200,1627,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186196.txt
8,201,1532,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185267.txt
8,202,2619,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185825.txt
8,203,2727,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184336.txt
8,204,2344,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185012.txt
8,205,2926,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184321.txt
8,206,2004,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184792.txt
8,207,1483,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184376.txt
8,208,2122,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184183.txt
8,209,1994,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186146.txt
8,210,1234,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186199.txt
8,211,2831,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187004.txt
8,212,1774,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184556.txt
8,213,639,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186311.txt
8,214,2581,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184938.txt
8,215,2248,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185115.txt
8,216,1988,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185473.txt
8,217,699,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184507.txt
8,218,1535,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185273.txt
8,219,1613,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186197.txt
8,220,829,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185871.txt
8,221,1106,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185720.txt
8,222,1102,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185046.txt
8,223,259,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185839.txt
8,224,953,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186000.txt
8,225,355,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184313.txt
8,226,1660,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184226.txt
8,227,880,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186606.txt
8,228,2735,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186284.txt
8,229,237,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185178.txt
8,230,2203,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186187.txt
8,231,1455,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187086.txt
8,232,678,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186660.txt
8,233,3063,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186912.txt
8,234,2571,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185429.txt
8,235,3048,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185016.txt
8,236,2737,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185955.txt
8,237,1938,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187112.txt
8,238,448,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184277.txt
8,239,929,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186216.txt
8,240,1241,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186600.txt
8,241,542,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186501.txt
8,242,2827,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184525.txt
8,243,1422,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184968.txt
8,244,2817,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186497.txt
8,245,2526,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184327.txt
8,246,625,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185977.txt
8,247,2750,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184524.txt
8,248,754,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185553.txt
8,249,811,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186363.txt
8,250,3013,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184297.txt
8,251,2963,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185822.txt
8,252,2628,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184534.txt
8,253,2310,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186043.txt
8,254,1663,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184540.txt
8,255,2959,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184296.txt
8,256,986,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186200.txt
8,257,509,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185829.txt
8,258,2503,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185207.txt
8,259,1415,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184954.txt
8,260,2101,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185274.txt
8,261,453,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184288.txt
8,262,1737,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184191.txt
8,263,1136,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185278.txt
8,264,1114,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186201.txt
8,265,720,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184315.txt
8,266,238,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184266.txt
8,267,2500,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186054.txt
8,268,1932,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184180.txt
8,269,1121,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184199.txt
8,270,2582,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186849.txt
8,271,977,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185292.txt
8,272,1598,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185878.txt
8,273,1094,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184562.txt
8,274,1630,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184795.txt
8,275,1055,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186836.txt
8,276,989,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184365.txt
8,277,1413,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185479.txt
8,278,851,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184979.txt
8,279,2726,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186521.txt
8,280,1982,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184590.txt
8,281,1894,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185265.txt
8,282,1074,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184589.txt
8,283,782,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184825.txt
8,284,797,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185722.txt
8,285,2752,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186455.txt
8,286,2689,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184130.txt
8,287,2549,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187028.txt
8,288,2920,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186278.txt
8,289,2246,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185101.txt
8,290,1409,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186164.txt
8,291,1023,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185866.txt
8,292,801,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186559.txt
8,293,2748,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185612.txt
8,294,1702,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185299.txt
8,295,2802,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186656.txt
8,296,1350,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184808.txt
8,297,1289,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184361.txt
8,298,928,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184401.txt
8,299,547,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185746.txt
8,300,37,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185741.txt
8,301,2328,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186533.txt
8,302,2308,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184132.txt
8,303,1624,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184971.txt
8,304,784,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185291.txt
8,305,974,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185523.txt
8,306,1070,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186611.txt
8,307,21,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186923.txt
8,308,1721,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186035.txt
8,309,2306,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185238.txt
8,310,1740,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184185.txt
8,311,133,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184270.txt
8,312,1099,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186598.txt
8,313,1047,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185480.txt
8,314,2056,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186594.txt
8,315,1077,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187094.txt
8,316,1028,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185696.txt
8,317,438,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186448.txt
8,318,158,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184304.txt
8,319,2144,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186541.txt
8,320,2063,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184426.txt
8,321,897,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184549.txt
8,322,643,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185181.txt
8,323,171,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185556.txt
8,324,1279,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187052.txt
8,325,1438,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184772.txt
8,326,1215,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186629.txt
8,327,1976,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185842.txt
8,328,1115,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184416.txt
8,329,823,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187041.txt
8,330,50,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184271.txt
8,331,2446,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186297.txt
8,332,1217,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185334.txt
8,333,451,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187018.txt
8,334,2136,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184342.txt
8,335,586,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186715.txt
8,336,1940,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185063.txt
8,337,1565,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184384.txt
8,338,344,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186538.txt
8,339,5,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186704.txt
8,340,789,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184400.txt
8,341,2022,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186635.txt
8,342,1880,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184423.txt
8,343,1120,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185287.txt
8,344,1036,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186604.txt
8,345,727,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186516.txt
8,346,691,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185802.txt
8,347,583,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185552.txt
8,348,463,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186138.txt
8,349,375,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185233.txt
8,350,1260,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184598.txt
8,351,2696,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184134.txt
8,352,1224,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184770.txt
8,353,1474,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185901.txt
8,354,1284,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185094.txt
8,355,1258,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187085.txt
8,356,2854,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185029.txt
8,357,2575,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187216.txt
8,358,2424,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185832.txt
8,359,1277,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185123.txt
8,360,1416,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185492.txt
8,361,3022,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186443.txt
8,362,2916,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185003.txt
8,363,1696,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184811.txt
8,364,1293,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184413.txt
8,365,1223,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186601.txt
8,366,2979,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186654.txt
8,367,2261,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186540.txt
8,368,1907,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186022.txt
8,369,1766,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185927.txt
8,370,354,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186504.txt
8,371,209,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184845.txt
8,372,2969,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104187210.txt
8,373,2634,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186451.txt
8,374,2551,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184535.txt
8,375,2371,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185827.txt
8,376,2314,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186719.txt
8,377,1793,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184998.txt
8,378,1003,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104186599.txt
8,379,938,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104185284.txt
8,380,482,file:/Users/homebase/Desktop/HIST3814/week-four/topic-models/tmt/input/104184909.txt
